time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/iterations,train/clip_range,train/entropy_loss,train/approx_kl,train/std,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
13857,544,-204.88516235351562,7548928,0.0,512.0,776,0.1,28.4691219329834,1.5685978,0.010232804343104362,0.0962534137070179,0.45036762952804565,0.20679417345672846,0.4892578125,0.7619367241859436,0.0002,775,,,
,,,7550000,,,,0.1,28.468974113464355,1.9648771,0.010232968255877495,0.11818620190024376,0.48440229892730713,0.15788120031356812,0.486328125,0.6866700649261475,0.0002,776,512.0,0.0,-222.9220428466797
13887,544,-207.12864685058594,7558656,0.0,512.0,777,,,,,,,,,,,,,,
13904,544,-208.2288818359375,7568384,0.0,512.0,778,0.1,28.46880531311035,1.2296774,0.01023318711668253,0.09675944969058037,0.4839501976966858,0.1309326644986868,0.470703125,0.6198111176490784,0.0002,777,,,
13919,544,-209.7006378173828,7578112,0.0,512.0,779,0.1,28.468595504760742,0.93585294,0.010233444161713123,0.08534575998783112,0.5443547070026398,0.18043095618486404,0.462890625,0.7117425203323364,0.0002,778,,,
13935,544,-210.95513916015625,7587840,0.0,512.0,780,0.1,28.468388557434082,1.5288856,0.01023365743458271,0.09663994237780571,0.5745930671691895,0.14188523590564728,0.4775390625,0.6418242454528809,0.0002,779,,,
13950,544,-212.5297393798828,7597568,0.0,512.0,781,0.1,28.46817111968994,1.0282929,0.01023393776267767,0.08939065411686897,0.42550206184387207,0.14618757460266352,0.47265625,0.6381872892379761,0.0002,780,,,
,,,7600000,,,,0.1,28.467920303344727,2.0569434,0.010234225541353226,0.13051757961511612,0.5399962365627289,0.26748010143637657,0.48828125,0.9177958965301514,0.0002,781,512.0,0.0,-219.58871459960938
13980,544,-215.01345825195312,7607296,0.0,512.0,782,,,,,,,,,,,,,,
13996,544,-215.8161163330078,7617024,0.0,512.0,783,0.1,28.4676570892334,2.3675175,0.010234534740447998,0.07893278077244759,0.6567752957344055,0.1568133372347802,0.490234375,0.6531264781951904,0.0002,782,,,
14012,544,-214.68089294433594,7626752,0.0,512.0,784,0.1,28.467409133911133,1.4487127,0.010234790854156017,0.08640190213918686,0.6720184087753296,0.14098606538027525,0.4892578125,0.624687671661377,0.0002,783,,,
14027,544,-217.52220153808594,7636480,0.0,512.0,785,0.1,28.4671573638916,2.3182154,0.010235104709863663,0.06555674597620964,0.7924053817987442,0.17826928850263357,0.478515625,0.6841922998428345,0.0002,784,,,
14043,544,-218.5840301513672,7646208,0.0,512.0,786,0.1,28.466873168945312,2.0231051,0.010235434398055077,0.0758655034005642,0.7683560401201248,0.28809154219925404,0.490234375,0.9123830795288086,0.0002,785,,,
,,,7650000,,,,0.1,28.466585159301758,2.3659828,0.010235761292278767,0.06820716708898544,0.7472171485424042,0.16909341234713793,0.486328125,0.6749040484428406,0.0002,786,512.0,0.0,-215.0007781982422
14073,543,-219.53460693359375,7655936,0.0,512.0,787,,,,,,,,,,,,,,
14089,544,-219.2951202392578,7665664,0.0,512.0,788,0.1,28.466318130493164,3.0940099,0.010236038826406002,0.05948100611567497,0.8587954789400101,0.5709205449093133,0.4873046875,1.4705015420913696,0.0002,787,,,
14104,544,-221.47683715820312,7675392,0.0,512.0,789,0.1,28.466123580932617,3.1418092,0.010236200876533985,0.1098724864423275,0.635286420583725,0.11847741156816483,0.490234375,0.6010032296180725,0.0002,788,,,
14119,544,-221.2256622314453,7685120,0.0,512.0,790,0.1,28.46598529815674,2.9797544,0.010236356407403946,0.08351994305849075,0.7324174642562866,0.1315316236577928,0.4814453125,0.6043131351470947,0.0002,789,,,
14135,544,-219.57705688476562,7694848,0.0,512.0,791,0.1,28.465848922729492,3.0839224,0.010236512869596481,0.11523140594363213,0.518985778093338,0.453915748745203,0.4892578125,1.2754405736923218,0.0002,790,,,
,,,7700000,,,,0.1,28.465656280517578,3.21233,0.01023679319769144,0.0974491536617279,0.5247592628002167,0.13015257101505995,0.4912109375,0.6117368936538696,0.0002,791,512.0,0.0,-223.70468139648438
14165,543,-219.45980834960938,7704576,0.0,512.0,792,,,,,,,,,,,,,,
14180,543,-220.2711944580078,7714304,0.0,512.0,793,0.1,28.465417861938477,2.462579,0.010237053968012333,0.10629142448306084,0.512241929769516,0.16668438096530735,0.4892578125,0.6959778070449829,0.0002,792,,,
14197,544,-219.2275848388672,7724032,0.0,512.0,794,0.1,28.46517276763916,2.703236,0.01023735012859106,0.08975378796458244,0.6228519678115845,0.16797492653131485,0.4921875,0.6829997301101685,0.0002,793,,,
14212,544,-219.0267791748047,7733760,0.0,512.0,795,0.1,28.46486473083496,3.768434,0.01023775339126587,0.1022348552942276,0.29058098793029785,0.17155939619988203,0.4921875,0.7037346363067627,0.0002,794,,,
14228,544,-217.31495666503906,7743488,0.0,512.0,796,0.1,28.464536666870117,3.2888832,0.010238096117973328,0.07805222272872925,0.13121390342712402,0.3779118489474058,0.4951171875,1.0988527536392212,0.0002,795,,,
,,,7750000,,,,0.1,28.464244842529297,2.600448,0.01023841742426157,0.09107395261526108,0.023996949195861816,0.16115569416433573,0.48828125,0.6695882081985474,0.0002,796,512.0,0.0,-212.13314819335938
14258,543,-214.15414428710938,7753216,0.0,512.0,797,,,,,,,,,,,,,,
14273,543,-208.74415588378906,7762944,0.0,512.0,798,0.1,28.46397590637207,1.9887627,0.010238708928227425,0.09174593538045883,0.38672637939453125,0.17268494376912713,0.4921875,0.6959256529808044,0.0002,797,,,
14289,543,-205.56182861328125,7772672,0.0,512.0,799,0.1,28.463693618774414,0.9436034,0.010239060036838055,0.12109174206852913,0.002315819263458252,0.16483874898403883,0.478515625,0.7017936706542969,0.0002,798,,,
14305,544,-202.24635314941406,7782400,0.0,512.0,800,0.1,28.46340560913086,1.4072113,0.010239362716674805,0.0871901698410511,0.5202597379684448,0.19221223518252373,0.4853515625,0.733763575553894,0.0002,799,,,
14320,544,-200.59783935546875,7792128,0.0,512.0,801,0.1,28.463132858276367,1.8670353,0.010239680297672749,0.09767181426286697,0.1873517632484436,0.15127795282751322,0.48828125,0.6558439135551453,0.0002,800,,,
,,,7800000,,,,0.1,28.46286678314209,2.1936493,0.01023996900767088,0.08329082280397415,0.42360907793045044,0.2743932884186506,0.482421875,0.891663670539856,0.0002,801,512.0,0.0,-200.19102478027344
14351,543,-200.4058380126953,7801856,0.0,512.0,802,,,,,,,,,,,,,,
14366,543,-202.25640869140625,7811584,0.0,512.0,803,0.1,28.462599754333496,3.225398,0.010240288451313972,0.07562068104743958,0.014753878116607666,0.15140913659706712,0.4873046875,0.6376668214797974,0.0002,802,,,
14382,543,-202.44256591796875,7821312,0.0,512.0,804,0.1,28.462312698364258,4.180223,0.01024062279611826,0.07842814177274704,0.5028170049190521,0.16510870051570237,0.4912109375,0.672181248664856,0.0002,803,,,
14397,543,-202.93643188476562,7831040,0.0,512.0,805,0.1,28.46200180053711,7.039755,0.010240994393825531,0.0735275000333786,0.39833998680114746,0.18630531523376703,0.4921875,0.7151160836219788,0.0002,804,,,
14412,544,-204.06570434570312,7840768,0.0,512.0,806,0.1,28.461657524108887,7.0502157,0.010241404175758362,0.07098756358027458,0.3843774199485779,0.16742387623526156,0.498046875,0.6669416427612305,0.0002,805,,,
,,,7850000,,,,0.1,28.46129035949707,7.482066,0.010241832584142685,0.07905355840921402,0.5412315130233765,0.16229832731187344,0.498046875,0.6680230498313904,0.0002,806,512.0,0.0,-201.73573303222656
14443,543,-204.6082763671875,7850496,0.0,512.0,807,,,,,,,,,,,,,,
14459,543,-204.02285766601562,7860224,0.0,512.0,808,0.1,28.460963249206543,7.651579,0.010242152959108353,0.09108668193221092,0.4178851246833801,0.17855173256248236,0.4970703125,0.7065765857696533,0.0002,807,,,
14474,543,-204.9661865234375,7869952,0.0,512.0,809,0.1,28.460684776306152,7.0306826,0.010242466814815998,0.07743250951170921,0.15164417028427124,0.557049366645515,0.4921875,1.4513177871704102,0.0002,808,,,
14490,543,-205.01547241210938,7879680,0.0,512.0,810,0.1,28.460399627685547,8.699711,0.01024280209094286,0.07078911736607552,0.6224061548709869,0.17067992221564054,0.4951171875,0.6787717938423157,0.0002,809,,,
14505,543,-205.75506591796875,7889408,0.0,512.0,811,0.1,28.46010971069336,6.1705294,0.010243129916489124,0.07286078110337257,0.4544493556022644,0.1646068673580885,0.498046875,0.6732419729232788,0.0002,810,,,
14521,543,-204.6510009765625,7899136,0.0,512.0,812,0.1,28.459821701049805,7.439933,0.010243457742035389,0.07485922425985336,0.4980071783065796,0.15007629012688994,0.4970703125,0.6426547169685364,0.0002,811,,,
,,,7900000,,,,0.1,28.45957851409912,5.344412,0.010243681259453297,0.07191799581050873,0.2996242642402649,0.15547659061849117,0.498046875,0.6537731885910034,0.0002,812,512.0,0.0,-204.34231567382812
14551,543,-202.95327758789062,7908864,0.0,512.0,813,,,,,,,,,,,,,,
14566,543,-201.95004272460938,7918592,0.0,512.0,814,0.1,28.459369659423828,3.4931993,0.010243934579193592,0.11604393646121025,0.4222146272659302,0.19270695745944977,0.494140625,0.7606292366981506,0.0002,813,,,
14582,543,-202.4176025390625,7928320,0.0,512.0,815,0.1,28.459131240844727,3.0996299,0.010244225151836872,0.10460112616419792,0.3970651626586914,0.29906202759593725,0.494140625,0.9589565992355347,0.0002,814,,,
14598,543,-199.9170379638672,7938048,0.0,512.0,816,0.1,28.458887100219727,3.5136704,0.010244488716125488,0.07818959280848503,0.3725016713142395,0.23015768453478813,0.4951171875,0.8014587163925171,0.0002,815,,,
14613,543,-198.59213256835938,7947776,0.0,512.0,817,0.1,28.45867156982422,2.7378335,0.010244714096188545,0.1043764092028141,0.32314544916152954,0.15959260053932667,0.49609375,0.6784771680831909,0.0002,816,,,
,,,7950000,,,,0.1,28.458492279052734,3.7914479,0.010244897566735744,0.07275083661079407,0.47575634717941284,0.17504500225186348,0.4951171875,0.6882335543632507,0.0002,817,512.0,0.0,-189.0505828857422
14644,543,-196.71817016601562,7957504,0.0,512.0,818,,,,,,,,,,,,,,
14659,543,-194.46884155273438,7967232,0.0,512.0,819,0.1,28.458334922790527,3.5339622,0.010245072655379772,0.08481854572892189,0.6477342545986176,0.4283438213169575,0.494140625,1.205824613571167,0.0002,818,,,
14675,543,-191.34800720214844,7976960,0.0,512.0,820,0.1,28.458186149597168,5.0731907,0.01024523377418518,0.060008568689227104,0.32223963737487793,0.17563371546566486,0.494140625,0.6778166890144348,0.0002,819,,,
14690,543,-188.32748413085938,7986688,0.0,512.0,821,0.1,28.457984924316406,3.6345472,0.010245531797409058,0.0720643624663353,0.6044073700904846,0.16925631230697036,0.490234375,0.6705366969108582,0.0002,820,,,
14705,543,-187.74984741210938,7996416,0.0,512.0,822,0.1,28.457712173461914,2.9027634,0.010245855897665024,0.06891075894236565,0.580552488565445,0.12429963750764728,0.486328125,0.5787121057510376,0.0002,821,,,
,,,8000000,,,,0.1,28.457435607910156,2.0776532,0.010246159508824348,0.06186573579907417,0.7436166405677795,0.1893365525174886,0.4921875,0.7038767337799072,0.0002,822,512.0,0.0,-175.120849609375
14736,543,-185.55226135253906,8006144,0.0,512.0,823,,,,,,,,,,,,,,
14751,543,-180.91969299316406,8015872,0.0,512.0,824,0.1,28.457170486450195,2.023582,0.010246457532048225,0.06033174507319927,0.5848479568958282,0.43273983150720596,0.4833984375,1.1844719648361206,0.0002,823,,,
14766,543,-177.68759155273438,8025600,0.0,512.0,825,0.1,28.45688533782959,2.6828494,0.010246808640658855,0.04758267104625702,0.7062594294548035,0.24469259125180542,0.494140625,0.804893434047699,0.0002,824,,,
14783,543,-176.27320861816406,8035328,0.0,512.0,826,0.1,28.456625938415527,3.1307545,0.010247048921883106,0.05072179436683655,0.7317693531513214,0.12478085234761238,0.48828125,0.5729880928993225,0.0002,825,,,
14797,543,-174.89639282226562,8045056,0.0,512.0,827,0.1,28.45639705657959,2.753821,0.010247329249978065,0.055349577218294144,0.8658414036035538,0.18310838472098112,0.490234375,0.7018869519233704,0.0002,826,,,
,,,8050000,,,,0.1,28.456151008605957,2.7396567,0.01024760864675045,0.07021033391356468,0.8311870694160461,0.15160461724735796,0.4794921875,0.6428184509277344,0.0002,827,512.0,0.0,-171.5132293701172
14828,543,-173.80592346191406,8054784,0.0,512.0,828,,,,,,,,,,,,,,
14843,543,-176.97265625,8064512,0.0,512.0,829,0.1,28.45590591430664,2.0515137,0.010247884318232536,0.06534155085682869,0.8889903351664543,0.12386166863143444,0.486328125,0.5843124389648438,0.0002,828,,,
14858,543,-179.2723388671875,8074240,0.0,512.0,830,0.1,28.45560932159424,1.7386041,0.010248282924294472,0.06369528360664845,0.9090146496891975,0.1883045407012105,0.4931640625,0.7133196592330933,0.0002,829,,,
14874,543,-176.53871154785156,8083968,0.0,512.0,831,0.1,28.45527458190918,1.5006238,0.010248647071421146,0.08456769958138466,0.8743589073419571,0.14217335917055607,0.4892578125,0.630294144153595,0.0002,830,,,
14889,543,-174.9884796142578,8093696,0.0,512.0,832,0.1,28.454946517944336,1.2133212,0.010249030776321888,0.04448694549500942,0.9218028336763382,0.1342709232121706,0.486328125,0.5849303603172302,0.0002,831,,,
,,,8100000,,,,0.1,28.45464038848877,1.9438525,0.010249344632029533,0.038486527279019356,0.9367626830935478,0.20183278061449528,0.4921875,0.7164556384086609,0.0002,832,512.0,0.0,-163.64149475097656
14919,543,-170.6526336669922,8103424,0.0,512.0,833,,,,,,,,,,,,,,
14935,543,-166.9968719482422,8113152,0.0,512.0,834,0.1,28.454334259033203,1.4321811,0.01024972926825285,0.03238142840564251,0.9326152205467224,0.2645707819610834,0.494140625,0.839112401008606,0.0002,833,,,
14950,543,-161.24974060058594,8122880,0.0,512.0,835,0.1,28.454017639160156,1.7858088,0.01025006640702486,0.03515840880572796,0.9426347464323044,0.14502428378909826,0.4970703125,0.597711980342865,0.0002,834,,,
14966,543,-159.48245239257812,8132608,0.0,512.0,836,0.1,28.453712463378906,1.3853884,0.010250423103570938,0.04153132624924183,0.9219924658536911,0.08464510086923838,0.4912109375,0.4850086569786072,0.0002,835,,,
14981,543,-158.88868713378906,8142336,0.0,512.0,837,0.1,28.453420639038086,2.9142277,0.01025073230266571,0.028915717266499996,0.9557198621332645,0.12413349561393261,0.498046875,0.5554679036140442,0.0002,836,,,
,,,8150000,,,,0.1,28.45314598083496,2.7264977,0.010251048021018505,0.04235292784869671,0.9038840085268021,0.13453633897006512,0.4921875,0.5866683721542358,0.0002,837,512.0,0.0,-163.16639709472656
15010,543,-161.3485107421875,8152064,0.0,512.0,838,,,,,,,,,,,,,,
15026,543,-160.5859832763672,8161792,0.0,512.0,839,0.1,28.452865600585938,1.9085081,0.010251370258629322,0.03928257152438164,0.9416511990129948,0.186971768271178,0.4912109375,0.6880613565444946,0.0002,838,,,
15042,543,-159.8073272705078,8171520,0.0,512.0,840,0.1,28.452577590942383,1.066928,0.010251705534756184,0.019478310830891132,0.9467269815504551,0.2147651156410575,0.4814453125,0.7259160876274109,0.0002,839,,,
15057,543,-159.79234313964844,8181248,0.0,512.0,841,0.1,28.452295303344727,1.0140747,0.010252013802528381,0.015094174072146416,0.8848483189940453,0.17295656842179596,0.482421875,0.641096293926239,0.0002,840,,,
15073,543,-159.97926330566406,8190976,0.0,512.0,842,0.1,28.45200538635254,0.89717686,0.01025236677378416,0.028301937505602837,0.9169315174221992,0.12231251876801252,0.4873046875,0.5543662905693054,0.0002,841,,,
,,,8200000,,,,0.1,28.451719284057617,1.4103336,0.010252667590975761,0.03107375092804432,0.9144216701388359,0.10955352894961834,0.48828125,0.5292474031448364,0.0002,842,512.0,0.0,-169.638427734375
15103,542,-160.5789794921875,8200704,0.0,512.0,843,,,,,,,,,,,,,,
15118,543,-163.2113037109375,8210432,0.0,512.0,844,0.1,28.451438903808594,1.4647862,0.010253009386360645,0.030119406059384346,0.9016979932785034,0.11696306755766273,0.4912109375,0.542356550693512,0.0002,843,,,
15134,543,-167.08526611328125,8220160,0.0,512.0,845,0.1,28.451125144958496,1.4924786,0.010253382846713066,0.019666550680994987,0.9054406508803368,0.18894238024950027,0.4892578125,0.6793375611305237,0.0002,844,,,
15149,543,-168.04591369628906,8229888,0.0,512.0,846,0.1,28.450819969177246,1.4915498,0.01025370229035616,0.047066789120435715,0.827156662940979,0.09524882957339287,0.490234375,0.5078317523002625,0.0002,845,,,
15165,543,-169.8028106689453,8239616,0.0,512.0,847,0.1,28.45051670074463,1.3438809,0.010254074819386005,0.026211731135845184,0.8560788780450821,0.19581649219617248,0.4892578125,0.6978535056114197,0.0002,846,,,
15180,543,-172.24720764160156,8249344,0.0,512.0,848,0.1,28.450154304504395,0.8662092,0.010254527442157269,0.054959265515208244,0.7472974956035614,0.23757373448461294,0.48828125,0.8000028133392334,0.0002,847,,,
,,,8250000,,,,0.1,28.449766159057617,1.05587,0.01025495957583189,0.05148897133767605,0.6972965002059937,0.18402345338836312,0.4892578125,0.6904184222221375,0.0002,848,512.0,0.0,-196.4036407470703
15210,542,-174.8970947265625,8259072,0.0,512.0,849,,,,,,,,,,,,,,
15226,543,-180.56101989746094,8268800,0.0,512.0,850,0.1,28.449377059936523,0.78749704,0.010255415923893452,0.047075508162379265,0.7442164123058319,0.1995022650808096,0.486328125,0.7193201780319214,0.0002,849,,,
15241,543,-182.90052795410156,8278528,0.0,512.0,851,0.1,28.449039459228516,1.3263795,0.010255730710923672,0.06356060318648815,0.5399617850780487,0.19771348871290684,0.48828125,0.7257679104804993,0.0002,850,,,
15257,543,-186.7194366455078,8288256,0.0,512.0,852,0.1,28.44871425628662,0.99138236,0.01025616005063057,0.05706118047237396,0.5546493232250214,0.21424809750169516,0.490234375,0.7567954659461975,0.0002,851,,,
15272,543,-189.81185913085938,8297984,0.0,512.0,853,0.1,28.448307991027832,0.7207322,0.010256655514240265,0.07811833173036575,0.19270682334899902,0.22598586324602365,0.486328125,0.797460675239563,0.0002,852,,,
,,,8300000,,,,0.1,28.447927474975586,0.60995775,0.010257025249302387,0.06922052800655365,0.4464547634124756,0.13454013504087925,0.4814453125,0.6005339026451111,0.0002,853,512.0,0.0,-199.8520050048828
15302,542,-191.44461059570312,8307712,0.0,512.0,854,,,,,,,,,,,,,,
15318,542,-196.4178466796875,8317440,0.0,512.0,855,0.1,28.447607040405273,0.8105434,0.010257388465106487,0.08714505285024643,0.005220174789428711,0.14748596213757992,0.4794921875,0.6429163217544556,0.0002,854,,,
15333,543,-199.42262268066406,8327168,0.0,512.0,856,0.1,28.447250366210938,1.2483628,0.010257839225232601,0.07357588410377502,0.5596002340316772,0.23868775088340044,0.484375,0.812483012676239,0.0002,855,,,
15348,543,-202.01812744140625,8336896,0.0,512.0,857,0.1,28.446821212768555,1.7362058,0.01025836169719696,0.07821761816740036,0.345490038394928,0.29660973418504,0.4921875,0.9420551657676697,0.0002,856,,,
15365,543,-204.82940673828125,8346624,0.0,512.0,858,0.1,28.44637107849121,3.5939598,0.010258863680064678,0.05581645667552948,0.557924211025238,0.2124994695186615,0.5,0.7540239691734314,0.0002,857,,,
,,,8350000,,,,0.1,28.445947647094727,2.953362,0.010259329341351986,0.09473291411995888,0.18065136671066284,0.23886794969439507,0.494140625,0.8383300304412842,0.0002,858,512.0,0.0,-197.36013793945312
15394,542,-207.4541015625,8356352,0.0,512.0,859,,,,,,,,,,,,,,
15410,542,-207.25503540039062,8366080,0.0,512.0,860,0.1,28.445549964904785,2.8732672,0.010259768925607204,0.0941394492983818,0.23994970321655273,0.19556853082031012,0.4912109375,0.741051435470581,0.0002,859,,,
15425,542,-205.45156860351562,8375808,0.0,512.0,861,0.1,28.445170402526855,2.2494535,0.01026019174605608,0.06519872322678566,0.1551494002342224,0.1930693811737001,0.48828125,0.7135489583015442,0.0002,860,,,
15440,543,-205.2276611328125,8385536,0.0,512.0,862,0.1,28.44476318359375,4.047201,0.010260699316859245,0.0543429683893919,0.1702265739440918,0.23375946935266256,0.49609375,0.7902685403823853,0.0002,861,,,
15456,543,-206.52833557128906,8395264,0.0,512.0,863,0.1,28.444347381591797,1.6899294,0.010261142626404762,0.06957430392503738,0.23639965057373047,0.26269311737269163,0.4873046875,0.8607349395751953,0.0002,862,,,
,,,8400000,,,,0.1,28.4439640045166,1.0273175,0.01026157382875681,0.08415059000253677,0.6271159052848816,0.19438696466386318,0.486328125,0.7332754135131836,0.0002,863,512.0,0.0,-200.17234802246094
15486,542,-206.01744079589844,8404992,0.0,512.0,864,,,,,,,,,,,,,,
15502,542,-206.51947021484375,8414720,0.0,512.0,865,0.1,28.44358730316162,2.2484927,0.010262002237141132,0.10443228483200073,0.43875306844711304,0.1591676427051425,0.48828125,0.6820147037506104,0.0002,864,,,
15518,542,-211.20816040039062,8424448,0.0,512.0,866,0.1,28.44320297241211,3.8633904,0.010262450203299522,0.0629830788820982,0.46354585886001587,0.21938366536051035,0.4970703125,0.7727081775665283,0.0002,865,,,
15533,542,-215.9944305419922,8434176,0.0,512.0,867,0.1,28.442813873291016,2.6251862,0.010262889787554741,0.10664155706763268,0.5637179911136627,0.162680147215724,0.4892578125,0.6803093552589417,0.0002,866,,,
15548,543,-222.13174438476562,8443904,0.0,512.0,868,0.1,28.442432403564453,3.7490597,0.010263320989906788,0.12950193136930466,-0.25418591499328613,0.16490069031715393,0.494140625,0.7102093696594238,0.0002,867,,,
,,,8450000,,,,0.1,28.442057609558105,3.2033906,0.010263743810355663,0.1600099354982376,-0.020825743675231934,0.19401509780436754,0.498046875,0.7698121070861816,0.0002,868,512.0,0.0,-238.223876953125
15579,542,-227.36598205566406,8453632,0.0,512.0,869,,,,,,,,,,,,,,
15594,542,-233.6875,8463360,0.0,512.0,870,0.1,28.441696166992188,3.5001702,0.010264142416417599,0.12449230253696442,0.272693932056427,0.2828038774896413,0.4951171875,0.934354305267334,0.0002,869,,,
15610,542,-238.53956604003906,8473088,0.0,512.0,871,0.1,28.441340446472168,4.5412855,0.010264553129673004,0.0992497056722641,0.6921986937522888,0.25570932077243924,0.4970703125,0.8712599277496338,0.0002,870,,,
15626,542,-244.12326049804688,8482816,0.0,512.0,872,0.1,28.44101905822754,2.2784479,0.010264875367283821,0.0942775309085846,0.7876052707433701,0.13625605450943112,0.490234375,0.6373479962348938,0.0002,871,,,
15641,542,-245.5993194580078,8492544,0.0,512.0,873,0.1,28.44074535369873,1.1500578,0.01026517990976572,0.07595797628164291,0.8548156172037125,0.15738574974238873,0.486328125,0.6651061773300171,0.0002,872,,,
,,,8500000,,,,0.1,28.440449714660645,1.788462,0.010265550576150417,0.09567854553461075,0.9003099203109741,0.7792833605781198,0.4853515625,1.9310444593429565,0.0002,873,512.0,0.0,-240.70565795898438
15672,542,-246.73037719726562,8502272,0.0,512.0,874,,,,,,,,,,,,,,
15687,542,-246.08348083496094,8512000,0.0,512.0,875,0.1,28.44015598297119,1.3442013,0.010265850462019444,0.10982495546340942,0.919624574482441,0.18365962989628315,0.486328125,0.7426177263259888,0.0002,874,,,
15703,542,-243.08419799804688,8521728,0.0,512.0,876,0.1,28.43990135192871,1.0061617,0.010266130790114403,0.1293281689286232,0.9071288034319878,0.19389086938463151,0.4892578125,0.7713542580604553,0.0002,875,,,
15719,542,-241.69544982910156,8531456,0.0,512.0,877,0.1,28.439677238464355,1.0948176,0.010266360826790333,0.13706771656870842,0.8880573064088821,0.24500123970210552,0.490234375,0.866434633731842,0.0002,876,,,
15734,542,-242.7847900390625,8541184,0.0,512.0,878,0.1,28.439459800720215,1.7066982,0.010266629047691822,0.09960224106907845,0.7874655723571777,0.15177677012979984,0.494140625,0.6425132155418396,0.0002,877,,,
,,,8550000,,,,0.1,28.43921184539795,2.740939,0.010266927070915699,0.07007738202810287,0.9179689362645149,0.1698214327916503,0.4931640625,0.6750574707984924,0.0002,878,512.0,0.0,-237.1002197265625
15764,542,-239.8192901611328,8550912,0.0,512.0,879,,,,,,,,,,,,,,
15780,542,-237.55169677734375,8560640,0.0,512.0,880,0.1,28.438919067382812,3.682759,0.010267295874655247,0.08423687145113945,0.9130222871899605,0.6515417844057083,0.498046875,1.650366187095642,0.0002,879,,,
15795,542,-236.27951049804688,8570368,0.0,512.0,881,0.1,28.438557624816895,2.502386,0.010267751291394234,0.08414578437805176,0.8501229584217072,0.4332107175141573,0.4921875,1.2077078819274902,0.0002,880,,,
15812,542,-233.17396545410156,8580096,0.0,512.0,882,0.1,28.438252449035645,2.1745214,0.010267989709973335,0.06628863885998726,0.8344557583332062,0.23610427975654602,0.5,0.8169136047363281,0.0002,881,,,
15827,542,-229.91212463378906,8589824,0.0,512.0,883,0.1,28.43798542022705,3.8045287,0.010268360376358032,0.0943283811211586,0.724512130022049,0.16832645516842604,0.49609375,0.6954439878463745,0.0002,882,,,
15842,542,-228.42111206054688,8599552,0.0,512.0,884,0.1,28.437591552734375,2.4148386,0.010268889367580414,0.09898117184638977,0.681773453950882,0.15251699462532997,0.4921875,0.671092689037323,0.0002,883,,,
,,,8600000,,,,0.1,28.437149047851562,1.0081909,0.01026936899870634,0.08523150905966759,0.7043432295322418,0.20914647984318435,0.4912109375,0.7695380449295044,0.0002,884,512.0,0.0,-214.2255096435547
15873,542,-228.37095642089844,8609280,0.0,512.0,885,,,,,,,,,,,,,,
15888,542,-226.25332641601562,8619008,0.0,512.0,886,0.1,28.436753273010254,1.0940769,0.01026979461312294,0.0702635794878006,0.5764715373516083,0.2484736335463822,0.4912109375,0.8320664763450623,0.0002,885,,,
15904,542,-224.2163543701172,8628736,0.0,512.0,887,0.1,28.436457633972168,1.4379728,0.010270044207572937,0.07061712443828583,0.4902426600456238,0.22708565136417747,0.4921875,0.792222261428833,0.0002,886,,,
15919,542,-220.81582641601562,8638464,0.0,512.0,888,0.1,28.436262130737305,0.8196097,0.010270239785313606,0.06111982464790344,0.6028412878513336,0.3653682181611657,0.48046875,1.0611002445220947,0.0002,887,,,
15934,542,-218.05557250976562,8648192,0.0,512.0,889,0.1,28.436113357543945,1.7378381,0.010270384140312672,0.054937103763222694,0.5895940363407135,0.5241074152290821,0.482421875,1.3747426271438599,0.0002,888,,,
,,,8650000,,,,0.1,28.43592929840088,1.6065006,0.010270659811794758,0.051706766709685326,0.5628035664558411,0.8886095078196377,0.4873046875,2.097569227218628,0.0002,889,512.0,0.0,-214.5801239013672
15966,542,-215.26490783691406,8657920,0.0,512.0,890,,,,,,,,,,,,,,
15981,542,-215.5115203857422,8667648,0.0,512.0,891,0.1,28.435738563537598,1.4271585,0.010270817205309868,0.06053663417696953,0.41789382696151733,0.3344093421474099,0.49609375,0.9949303269386292,0.0002,890,,,
15996,542,-215.94703674316406,8677376,0.0,512.0,892,0.1,28.435604095458984,2.032046,0.010270968079566956,0.059462154284119606,0.5366556346416473,0.19539203494787216,0.4921875,0.7225912809371948,0.0002,891,,,
16012,542,-219.4610137939453,8687104,0.0,512.0,893,0.1,28.435487747192383,4.559842,0.010271082632243633,0.0704416073858738,0.6907942593097687,0.26343290135264397,0.498046875,0.8599203824996948,0.0002,892,,,
16027,542,-220.8362274169922,8696832,0.0,512.0,894,0.1,28.435311317443848,5.728915,0.010271367616951466,0.05622153542935848,0.6701995730400085,0.15985241951420903,0.5,0.6472207903862,0.0002,893,,,
,,,8700000,,,,0.1,28.435057640075684,6.1409597,0.010271661914885044,0.06060097552835941,0.7633256614208221,0.16439864318817854,0.4990234375,0.657404363155365,0.0002,894,512.0,0.0,-220.546630859375
16058,542,-221.5194854736328,8706560,0.0,512.0,895,,,,,,,,,,,,,,
16073,542,-221.65037536621094,8716288,0.0,512.0,896,0.1,28.434795379638672,5.942507,0.010271968320012093,0.06138571910560131,0.7241170704364777,0.15475882776081562,0.4990234375,0.6420026421546936,0.0002,895,,,
